,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
124,3019,275,16,leave Todd to go for help,pg,1.0,59.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : leave Todd to go for help,12.668615,-3.974105,6.090683,7.063791,9.726622,-0.014211794,5.634222,0.7799714,2.8925185,10.029869,"[12.668615341186523, -3.974104881286621, 6.0906829833984375, 7.063790798187256, 9.726621627807617, -0.01421179436147213, 5.634222030639648, 0.7799714207649231, 2.8925185203552246, 10.029869079589844]",17.133175,4.486559,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.931574548445281,Leave him and get help.
125,3020,276,16,leave and look for help,pg,1.0,83.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : leave and look for help,12.461948,-3.7354212,6.2746854,7.517954,10.166683,-0.48686472,4.4088306,0.63992137,3.296324,10.369001,"[12.46194839477539, -3.7354211807250977, 6.274685382843018, 7.517953872680664, 10.166683197021484, -0.48686471581459045, 4.408830642700195, 0.6399213671684265, 3.2963240146636963, 10.369001388549805]",18.983147,4.610056,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.7487304181388433,Leave him and get help.
126,3021,278,16,Leave Todd and go for help,pg,1.0,81.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave Todd and go for help,12.428429,-3.9359176,6.4721346,7.7435646,9.669686,0.20994253,4.966105,0.6688615,3.183549,10.1710825,"[12.428428649902344, -3.935917615890503, 6.472134590148926, 7.743564605712891, 9.669686317443848, 0.2099425345659256, 4.966104984283447, 0.6688615083694458, 3.183548927307129, 10.171082496643066]",18.263746,3.8481317,1,"[12.318512   -4.0672317   6.628595    7.923466    9.525021    0.87027323
  4.9588976   0.5575094   3.5353289  10.448131  ]",0.8695345168618732,mark the location and leave 
127,3022,279,16,Leave and seek help from someone.,pg,1.0,83.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave and seek help from someone .,12.204875,-3.8926754,6.940704,8.530127,9.452357,0.8314966,4.767361,0.57324356,3.5157425,10.045753,"[12.204874992370605, -3.8926753997802734, 6.940703868865967, 8.530126571655273, 9.452357292175293, 0.8314965963363647, 4.767361164093018, 0.5732435584068298, 3.515742540359497, 10.04575252532959]",18.878508,2.2249868,1,"[12.318512   -4.0672317   6.628595    7.923466    9.525021    0.87027323
  4.9588976   0.5575094   3.5353289  10.448131  ]",0.8454828002979702,mark the location and leave 
128,3023,286,16,Leave Todd and go for help,pg,1.0,94.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave Todd and go for help,12.41984,-3.951626,6.4473996,7.713891,9.687,0.17198366,4.9300246,0.6461877,3.1563425,10.205299,"[12.419839859008789, -3.9516260623931885, 6.447399616241455, 7.71389102935791, 9.687000274658203, 0.17198365926742554, 4.93002462387085, 0.6461877226829529, 3.1563425064086914, 10.205299377441406]",18.262617,3.891558,1,"[12.318512   -4.0672317   6.628595    7.923466    9.525021    0.87027323
  4.9588976   0.5575094   3.5353289  10.448131  ]",0.9085848176154061,mark the location and leave 
129,3024,287,16,Leave and go get help,pg,1.0,100.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave and go get help,12.450109,-3.727287,6.299356,7.5933228,10.158475,-0.51085466,4.3487525,0.65834457,3.2564106,10.326192,"[12.450108528137207, -3.7272870540618896, 6.299355983734131, 7.59332275390625, 10.158474922180176, -0.5108546614646912, 4.348752498626709, 0.658344566822052, 3.256410598754883, 10.326191902160645]",19.024773,4.57957,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.8089853553204821,Leave him and get help.
130,3025,293,16,Climb down from the mountain and get help,pg,1.0,81.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Climb down from the mountain and get help,12.474481,-4.11566,6.4833975,7.5721345,9.513503,1.2283713,5.6417794,0.67228067,3.623106,10.412544,"[12.474480628967285, -4.115660190582275, 6.483397483825684, 7.572134494781494, 9.513503074645996, 1.228371262550354, 5.64177942276001, 0.6722806692123413, 3.623106002807617, 10.412544250488281]",17.452234,2.957102,1,"[12.318512   -4.0672317   6.628595    7.923466    9.525021    0.87027323
  4.9588976   0.5575094   3.5353289  10.448131  ]",0.8877082315642576,mark the location and leave 
131,3026,294,16,walk away to find help at the nearest town,pg,1.0,87.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : walk away to find help at the nearest town,12.658638,-3.8142252,6.0979924,7.0257487,9.890436,0.40245375,5.678871,0.82648534,3.353879,10.218017,"[12.658638000488281, -3.814225196838379, 6.097992420196533, 7.0257487297058105, 9.890436172485352, 0.402453750371933, 5.678871154785156, 0.8264853358268738, 3.353878974914551, 10.218016624450684]",17.369884,4.176238,5,"[12.603426  -3.9034681  6.428047   7.427747   9.484195   1.0465257
  6.233142   0.8722348  3.4041314  9.780799 ]",1.168077795200839,Try to help Todd remove his arm.
132,3027,295,16,Leave Todd and get help asap,pg,1.0,100.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave Todd and get help asap,12.285962,-3.9220116,6.777638,8.274062,9.531,0.507438,4.82177,0.62394243,3.3456008,10.026984,"[12.285962104797363, -3.922011613845825, 6.777637958526611, 8.274062156677246, 9.531000137329102, 0.5074380040168762, 4.821770191192627, 0.6239424347877502, 3.3456008434295654, 10.026984214782715]",18.873507,3.068101,1,"[12.318512   -4.0672317   6.628595    7.923466    9.525021    0.87027323
  4.9588976   0.5575094   3.5353289  10.448131  ]",0.7318081362532515,mark the location and leave 
133,3028,296,16,Run and find someone else to help her.,pg,1.0,100.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Run and find someone else to help .,12.505003,-3.7941198,6.218209,7.3256497,10.014218,-0.31234893,4.8140583,0.68805104,3.1558077,10.27919,"[12.505002975463867, -3.7941198348999023, 6.2182087898254395, 7.325649738311768, 10.0142183303833, -0.3123489320278168, 4.814058303833008, 0.6880510449409485, 3.1558077335357666, 10.279190063476562]",18.308783,4.659596,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.3086691042677313,Leave him and get help.
134,3029,298,16,Go find help,pg,1.0,76.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Go find help,12.39347,-4.156366,6.388611,7.5185366,9.505773,0.9212898,5.072991,0.43215108,3.3924167,10.779358,"[12.39346981048584, -4.156365871429443, 6.38861083984375, 7.518536567687988, 9.505772590637207, 0.9212898015975952, 5.072990894317627, 0.43215107917785645, 3.3924167156219482, 10.77935791015625]",17.978928,3.1788342,1,"[12.318512   -4.0672317   6.628595    7.923466    9.525021    0.87027323
  4.9588976   0.5575094   3.5353289  10.448131  ]",0.63005120196154,mark the location and leave 
135,3030,311,16,eva can leave and go get help,pg,1.0,93.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : can leave and go get help,12.086772,-3.8634098,7.2150087,8.923212,9.321442,1.2977854,4.8148994,0.5452051,3.6999583,9.973867,"[12.086771965026855, -3.8634097576141357, 7.215008735656738, 8.923212051391602, 9.321441650390625, 1.2977854013442993, 4.814899444580078, 0.5452051162719727, 3.699958324432373, 9.973867416381836]",18.879395,1.47482,0,"[12.164882  -3.7678187  7.1503067  8.756685   9.13387    1.7381575
  5.5878057  0.8164144  3.8933697  9.622965 ]",1.0524952140596202,rest to save energy and try later
136,3031,214,16,Go get help,pg,2.0,100.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Go get help,12.403718,-4.1908126,6.423412,7.533148,9.539955,0.96051663,4.9729285,0.48742402,3.4830008,10.803454,"[12.403717994689941, -4.190812587738037, 6.423411846160889, 7.533147811889648, 9.539955139160156, 0.960516631603241, 4.972928524017334, 0.48742401599884033, 3.4830007553100586, 10.803454399108887]",18.008856,3.2224147,1,"[12.318512   -4.0672317   6.628595    7.923466    9.525021    0.87027323
  4.9588976   0.5575094   3.5353289  10.448131  ]",0.5995413325225671,mark the location and leave 
137,3032,217,16,Go for help.,pg,2.0,79.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Go for help .,12.483843,-4.0638523,6.47261,7.607533,9.383926,1.0988744,5.7134037,0.75154775,3.547364,10.1702175,"[12.483842849731445, -4.063852310180664, 6.472609996795654, 7.607532978057861, 9.383926391601562, 1.0988744497299194, 5.713403701782227, 0.7515477538108826, 3.5473639965057373, 10.170217514038086]",17.198671,2.821268,5,"[12.603426  -3.9034681  6.428047   7.427747   9.484195   1.0465257
  6.233142   0.8722348  3.4041314  9.780799 ]",0.737551253246551,Try to help Todd remove his arm.
138,3033,224,16,Leave him and find help,pg,2.0,80.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave and find help,12.469088,-3.776114,6.292933,7.5586243,10.088584,-0.40914968,4.4502053,0.6650756,3.2304604,10.313527,"[12.469087600708008, -3.776113986968994, 6.292932987213135, 7.558624267578125, 10.088583946228027, -0.4091496765613556, 4.450205326080322, 0.6650756001472473, 3.2304604053497314, 10.31352710723877]",18.973413,4.5145307,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.6898658785299242,Leave him and get help.
139,3034,225,16,go find help,pg,2.0,96.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : go find help,12.371504,-4.1836596,6.4176955,7.468145,9.486062,0.9848651,5.079835,0.5097501,3.4605658,10.73048,"[12.371503829956055, -4.183659553527832, 6.41769552230835, 7.46814489364624, 9.486062049865723, 0.984865128993988, 5.079834938049316, 0.5097501277923584, 3.4605658054351807, 10.730480194091797]",17.95244,3.2894013,1,"[12.318512   -4.0672317   6.628595    7.923466    9.525021    0.87027323
  4.9588976   0.5575094   3.5353289  10.448131  ]",0.6205048713268432,mark the location and leave 
140,3035,242,16,Leave Todd and go get help.,pg,2.0,23.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave Todd and go get help .,12.527374,-3.8989115,6.2561827,7.393444,9.812016,-0.0944203,5.0956683,0.7225123,3.0508926,10.151527,"[12.527374267578125, -3.898911476135254, 6.256182670593262, 7.393444061279297, 9.812015533447266, -0.09442029893398285, 5.095668315887451, 0.7225123047828674, 3.0508925914764404, 10.151527404785156]",18.041775,4.330237,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.5162103168392839,Leave him and get help.
141,3036,249,16,Eva can climbed down the mountain and look for people nearby.,pg,2.0,88.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : can climbed down the mountain and look for people nearby .,12.447228,-4.060362,6.597894,7.8013906,9.306062,1.3574413,5.8078713,0.78886634,3.7168767,10.0890665,"[12.44722843170166, -4.060361862182617, 6.597894191741943, 7.801390647888184, 9.306061744689941, 1.3574413061141968, 5.807871341705322, 0.7888663411140442, 3.716876745223999, 10.089066505432129]",17.14596,2.5102777,5,"[12.603426  -3.9034681  6.428047   7.427747   9.484195   1.0465257
  6.233142   0.8722348  3.4041314  9.780799 ]",0.8523584019037491,Try to help Todd remove his arm.
142,3037,251,16,use short wave radio,pg,2.0,86.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : use short wave radio,11.535016,-4.585364,8.115135,10.615462,8.869119,1.761627,3.7028768,0.73823977,3.7481968,10.375814,"[11.535016059875488, -4.585363864898682, 8.115135192871094, 10.615462303161621, 8.869118690490723, 1.761626958847046, 3.7028768062591553, 0.7382397651672363, 3.748196840286255, 10.375814437866211]",21.280582,0.18624063,3,"[11.617309  -4.480403   7.897849  10.130671   8.965708   1.5609821
  3.8430648  0.6337025  3.7600954 10.424328 ]",0.6186184599627745,"I find water for Todd, shelter him from the sun and get help or find a signal"
143,3038,255,16,walk for help,pg,2.0,73.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : walk for help,12.126643,-4.006547,7.2416873,8.818247,9.235471,1.6077915,5.180753,0.6034736,3.9463594,10.008843,"[12.126643180847168, -4.006546974182129, 7.241687297821045, 8.818246841430664, 9.23547077178955, 1.607791543006897, 5.180753231048584, 0.6034736037254333, 3.946359395980835, 10.008843421936035]",18.47612,1.3403413,0,"[12.164882  -3.7678187  7.1503067  8.756685   9.13387    1.7381575
  5.5878057  0.8164144  3.8933697  9.622965 ]",0.678717404191514,rest to save energy and try later
144,3039,263,16,leave him to try to find help,pg,2.0,88.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : leave to try to find help,12.540081,-3.8086662,6.208134,7.2632813,10.026122,-0.06210797,4.8635793,0.6181462,3.30997,10.456014,"[12.540081024169922, -3.808666229248047, 6.208134174346924, 7.263281345367432, 10.026122093200684, -0.06210796907544136, 4.863579273223877, 0.6181461811065674, 3.309969902038574, 10.456013679504395]",18.210463,4.4157333,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.5753499532512756,Leave him and get help.
145,3040,264,16,Look for help,pg,2.0,91.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Look for help,12.036786,-3.9202816,7.3802757,8.978792,9.110998,2.228845,5.3419833,0.49576476,4.0261216,10.039062,"[12.036786079406738, -3.9202816486358643, 7.380275726318359, 8.978792190551758, 9.110998153686523, 2.2288448810577393, 5.341983318328857, 0.49576476216316223, 4.026121616363525, 10.039061546325684]",18.340334,0.65443176,0,"[12.164882  -3.7678187  7.1503067  8.756685   9.13387    1.7381575
  5.5878057  0.8164144  3.8933697  9.622965 ]",0.8585873903081556,rest to save energy and try later
146,3041,265,16,start walking for help,pg,2.0,95.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : start walking for help,12.134519,-3.9942572,7.264089,8.864275,9.2324705,1.5455858,5.1909223,0.6513651,3.9734418,9.922352,"[12.13451862335205, -3.9942572116851807, 7.264089107513428, 8.864274978637695, 9.232470512390137, 1.5455857515335083, 5.190922260284424, 0.6513651013374329, 3.9734418392181396, 9.922351837158203]",18.421461,1.3194641,0,"[12.164882  -3.7678187  7.1503067  8.756685   9.13387    1.7381575
  5.5878057  0.8164144  3.8933697  9.622965 ]",0.6358664304866566,rest to save energy and try later
147,3042,267,16,She could leave him and go get help,pg,2.0,74.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : leave and go get help,12.450499,-3.7193768,6.305321,7.6021185,10.15251,-0.5162804,4.3510375,0.67194754,3.2438283,10.303255,"[12.450498580932617, -3.719376802444458, 6.305321216583252, 7.602118492126465, 10.152509689331055, -0.5162804126739502, 4.351037502288818, 0.6719475388526917, 3.243828296661377, 10.303255081176758]",18.991867,4.570075,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.8037916418720541,Leave him and get help.
148,3043,268,16,Leave and find help,pg,2.0,97.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave and find help,12.497432,-3.7330148,6.2571373,7.5310717,10.126412,-0.47577754,4.421008,0.69272345,3.202825,10.286001,"[12.497431755065918, -3.7330148220062256, 6.257137298583984, 7.531071662902832, 10.126412391662598, -0.4757775366306305, 4.421008110046387, 0.6927234530448914, 3.2028250694274902, 10.286001205444336]",18.924019,4.5813346,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.6743026357655785,Leave him and get help.
149,3044,272,16,Eva goes down by herself to get help.,pg,2.0,93.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : goes down by to get help .,12.531888,-3.6288655,6.163516,7.419528,10.2094145,-0.7041576,4.416063,0.751367,3.1409526,10.226276,"[12.531888008117676, -3.6288654804229736, 6.163516044616699, 7.419528007507324, 10.2094144821167, -0.7041575908660889, 4.416062831878662, 0.7513669729232788, 3.1409525871276855, 10.226276397705078]",18.859308,4.8408613,4,"[12.593647   -3.7740304   6.1005154   7.212216   10.0513735  -0.4116063
  4.929272    0.78294903  3.0422685  10.161323  ]",0.6787756947977065,Leave him and get help.
150,3045,277,16,she should try to get help,pg,2.0,82.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : try to get help,12.266203,-4.1362767,6.8450775,8.222715,9.345038,1.2433704,5.0782456,0.5955877,3.8060117,10.35926,"[12.266202926635742, -4.136276721954346, 6.8450775146484375, 8.222715377807617, 9.345038414001465, 1.2433704137802124, 5.078245639801025, 0.5955876708030701, 3.80601167678833, 10.359259605407715]",18.135439,2.2595887,1,"[12.318512   -4.0672317   6.628595    7.923466    9.525021    0.87027323
  4.9588976   0.5575094   3.5353289  10.448131  ]",0.6421639198269161,mark the location and leave 
