,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
122,3977,146,12,go throw it out,pg,2.0,71.0,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : go throw out,3.8072073,3.3423643,1.7019289,2.3902977,3.8191307,3.9539115,6.8304067,6.737256,3.7659757,4.268985,"[3.8072073459625244, 3.3423643112182617, 1.7019288539886475, 2.3902976512908936, 3.8191306591033936, 3.953911542892456, 6.830406665802002, 6.737256050109863, 3.7659757137298584, 4.268984794616699]",-1.1119534,7.4370003,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
123,3978,149,12,He can throw it away,pg,2.0,64.0,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : can throw away,2.9870303,1.8428608,-0.06727668,1.7890147,2.4525335,4.591642,6.162899,5.4164734,5.358212,2.887964,"[2.987030267715454, 1.8428608179092407, -0.06727667897939682, 1.7890146970748901, 2.452533483505249, 4.591641902923584, 6.162899017333984, 5.416473388671875, 5.358211994171143, 2.8879640102386475]",3.305902,6.8007603,1,"[ 2.8905883  2.031518  -0.3139243  1.8935539  2.5305128  4.678917
  6.04678    5.36881    5.520456   2.770543 ]",,let the security know before they search him
124,3979,155,12,Throw it away,pg,2.0,60.3333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw away,3.854361,3.5208642,1.6845226,2.4110613,3.9276612,3.781771,6.848664,6.8413596,3.6715772,4.43095,"[3.854361057281494, 3.520864248275757, 1.6845226287841797, 2.4110612869262695, 3.927661180496216, 3.781770944595337, 6.848663806915283, 6.841359615325928, 3.671577215194702, 4.430950164794922]",-1.6353337,7.329829,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
125,3980,164,12,Throw the knife out and get a new one when he arrives in Chicago.,pg,2.0,43.3333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw the knife out and get a new one when arrives in Chicago .,3.2557569,2.1268072,0.83687466,2.0131576,2.8170977,4.770581,6.6068697,6.102381,4.583934,3.2104366,"[3.2557568550109863, 2.12680721282959, 0.8368746638298035, 2.013157606124878, 2.8170976638793945, 4.770580768585205, 6.606869697570801, 6.102381229400635, 4.5839338302612305, 3.2104365825653076]",1.4775336,7.4320006,0,"[3.1083376 2.6358156 0.6102959 2.2031944 3.0370624 4.722591  6.4924016
 6.1804028 4.7090626 3.1327162]",,tell truth
126,3981,170,12,Trash it,pg,2.0,68.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Trash,3.7601461,3.1907313,1.7876648,2.304272,3.7323036,3.999311,6.897208,6.7597003,3.7088697,4.2413244,"[3.760146141052246, 3.1907312870025635, 1.787664771080017, 2.304271936416626, 3.7323036193847656, 3.9993109703063965, 6.897208213806152, 6.759700298309326, 3.708869695663452, 4.241324424743652]",-1.2232223,7.4399314,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
127,3982,176,12,throw the knife away,pg,2.0,35.0,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw the knife away,3.3868825,1.8857553,1.4958005,2.091453,3.1481028,5.037937,6.852529,6.3947773,4.1548357,3.5291536,"[3.3868825435638428, 1.8857553005218506, 1.495800495147705, 2.0914530754089355, 3.1481027603149414, 5.037937164306641, 6.852529048919678, 6.394777297973633, 4.1548357009887695, 3.52915358543396]",0.8632217,8.611363,0,"[3.3933525 1.9402897 1.5153786 2.0443945 3.0851855 4.945017  6.8942723
 6.4119077 4.158886  3.5290294]",,tell truth
128,3983,181,12,Throw it away,pg,2.0,33.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw away,3.845328,3.4852438,1.7041972,2.425072,3.9034123,3.8431633,6.7795267,6.753832,3.7596622,4.333116,"[3.8453280925750732, 3.485243797302246, 1.7041971683502197, 2.425071954727173, 3.903412342071533, 3.843163251876831, 6.779526710510254, 6.75383186340332, 3.75966215133667, 4.333116054534912]",-1.53752,7.235757,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
129,3984,192,12,Throw the knife in a garbage can,pg,2.0,69.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw the knife in a garbage can,3.5034263,2.2589552,1.5716105,2.0614884,3.1564054,4.5695033,6.990059,6.526058,4.0569906,3.7072282,"[3.5034263134002686, 2.258955240249634, 1.571610450744629, 2.061488389968872, 3.156405448913574, 4.569503307342529, 6.990058898925781, 6.526058197021484, 4.056990623474121, 3.707228183746338]",0.027594427,8.154394,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
130,3985,197,12,Carl could throw the knife into a trash bin,pg,2.0,3.33333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw the knife into a trash bin,3.4488447,2.132238,1.5370165,2.038011,3.0927637,4.6390514,6.9607973,6.489904,4.094281,3.6325927,"[3.4488446712493896, 2.1322379112243652, 1.53701651096344, 2.038011074066162, 3.092763662338257, 4.63905143737793, 6.960797309875488, 6.489903926849365, 4.094281196594238, 3.6325926780700684]",0.39201123,8.305073,0,"[3.3933525 1.9402897 1.5153786 2.0443945 3.0851855 4.945017  6.8942723
 6.4119077 4.158886  3.5290294]",,tell truth
131,3986,199,12,Throw the knife in the garbage.,pg,2.0,72.3333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw the knife in the garbage .,3.5393784,2.7303202,1.5852547,2.2726614,3.444062,4.496872,6.916334,6.6841187,3.9695587,3.7875576,"[3.5393784046173096, 2.7303202152252197, 1.5852546691894531, 2.2726614475250244, 3.4440619945526123, 4.4968719482421875, 6.91633415222168, 6.684118747711182, 3.9695587158203125, 3.787557601928711]",-0.19545063,7.722762,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
132,3987,202,12,throw the chef knife out,pg,2.0,25.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw the chef knife out,3.3574471,2.1239715,1.3701731,2.1288946,3.139383,4.941517,6.8220544,6.420084,4.2209396,3.4616406,"[3.3574471473693848, 2.123971462249756, 1.3701730966567993, 2.128894567489624, 3.13938307762146, 4.941516876220703, 6.822054386138916, 6.420083999633789, 4.220939636230469, 3.4616405963897705]",0.72065246,8.276032,0,"[3.3933525 1.9402897 1.5153786 2.0443945 3.0851855 4.945017  6.8942723
 6.4119077 4.158886  3.5290294]",,tell truth
133,3988,118,12,Throw it away,pg,3.0,100.0,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw away,3.8275566,3.5789037,1.70521,2.4313798,3.9841728,3.7229939,6.7779393,6.798798,3.7236347,4.4149055,"[3.827556610107422, 3.5789036750793457, 1.7052099704742432, 2.431379795074463, 3.984172821044922, 3.722993850708008, 6.777939319610596, 6.798798084259033, 3.723634719848633, 4.414905548095703]",-1.5973172,7.139249,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
134,3989,124,12,He could throw the knife in the trash.,pg,3.0,80.0,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw the knife in the trash .,3.494326,2.5564327,1.5675131,2.2342298,3.370457,4.607202,6.9179626,6.6378236,4.0083094,3.7096303,"[3.494326114654541, 2.5564327239990234, 1.567513108253479, 2.234229803085327, 3.3704569339752197, 4.607202053070068, 6.917962551116943, 6.637823581695557, 4.008309364318848, 3.709630250930786]",-0.12118615,7.8247833,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
135,3990,138,12,He could step out of line and throw it out.,pg,3.0,88.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : step out of line and throw out .,3.560154,3.19332,1.1561538,2.4352064,3.4601076,4.4261074,6.7273855,6.603337,4.135067,3.5964236,"[3.5601539611816406, 3.1933200359344482, 1.1561537981033325, 2.435206413269043, 3.4601075649261475, 4.426107406616211, 6.727385520935059, 6.603336811065674, 4.135066986083984, 3.596423625946045]",-0.12367094,7.2101755,0,"[3.4921446 3.399195  1.0029273 2.3730597 3.482961  4.25466   6.5245843
 6.4357367 4.2639623 3.614156 ]",,tell truth
136,3991,141,12,Carl could ditch the knife in the nearest trash receptacle,pg,3.0,49.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : ditch the knife in the nearest trash receptacle,3.4197016,2.0737388,1.4754424,2.0101821,3.04662,4.67321,6.906013,6.398776,4.1669884,3.5963943,"[3.41970157623291, 2.0737388134002686, 1.4754424095153809, 2.0101821422576904, 3.0466198921203613, 4.673210144042969, 6.906013011932373, 6.398776054382324, 4.166988372802734, 3.5963943004608154]",0.50491107,8.291392,0,"[3.3933525 1.9402897 1.5153786 2.0443945 3.0851855 4.945017  6.8942723
 6.4119077 4.158886  3.5290294]",,tell truth
137,3992,144,12,Throw it away,pg,3.0,0.333333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw away,3.903213,3.5035145,1.7643297,2.3751097,3.9516234,3.7905586,6.846193,6.7783055,3.7051806,4.418225,"[3.9032130241394043, 3.503514528274536, 1.7643296718597412, 2.3751096725463867, 3.9516234397888184, 3.7905585765838623, 6.846192836761475, 6.778305530548096, 3.7051806449890137, 4.418224811553955]",-1.5297712,7.198819,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
138,3993,147,12,Throw it away,pg,3.0,81.0,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw away,3.871309,3.5081372,1.74745,2.4039202,3.9152634,3.8261895,6.8345394,6.7861037,3.709066,4.3652964,"[3.8713090419769287, 3.5081372261047363, 1.7474499940872192, 2.4039201736450195, 3.9152634143829346, 3.8261895179748535, 6.834539413452148, 6.78610372543335, 3.7090659141540527, 4.365296363830566]",-1.4772727,7.1732345,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
139,3994,157,12,throw away the knife,pg,3.0,68.0,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw away the knife,3.326884,1.7695309,1.6311584,2.0581026,3.1297524,5.1629,6.9855886,6.4767556,4.077156,3.574352,"[3.3268840312957764, 1.7695308923721313, 1.6311583518981934, 2.058102607727051, 3.1297523975372314, 5.162899971008301, 6.985588550567627, 6.476755619049072, 4.077156066894531, 3.5743520259857178]",0.8358607,8.614404,0,"[3.3933525 1.9402897 1.5153786 2.0443945 3.0851855 4.945017  6.8942723
 6.4119077 4.158886  3.5290294]",,tell truth
140,3995,171,12,throw it away,pg,3.0,76.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw away,3.8435185,3.5524497,1.7635558,2.4358835,3.8762746,3.7680132,6.846224,6.865053,3.6361873,4.3714733,"[3.8435184955596924, 3.5524497032165527, 1.7635557651519775, 2.4358835220336914, 3.876274585723877, 3.7680132389068604, 6.846223831176758, 6.865053176879883, 3.6361873149871826, 4.37147331237793]",-1.5796455,7.1646495,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
141,3996,182,12,Carl can toss the knife and take his carry-on bag.,pg,3.0,21.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : can toss the knife and take carry-on bag .,2.7665148,1.9798638,-0.53276044,1.7414567,2.311549,4.5731554,5.9337354,5.1585436,5.7175016,2.5666115,"[2.766514778137207, 1.9798637628555298, -0.5327604413032532, 1.7414567470550537, 2.311548948287964, 4.573155403137207, 5.933735370635986, 5.158543586730957, 5.717501640319824, 2.5666115283966064]",3.8577228,6.3507648,1,"[ 2.7011576   2.227675   -0.74450886  1.8591061   2.368858    4.45659
  5.8342266   5.122835    5.870867    2.5526052 ]",,let the security know before they search him
142,3997,194,12,He could throw it in the trash,pg,3.0,31.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw in the trash,3.6270423,2.5828552,1.674656,2.1464138,3.3881524,4.3689265,6.9507966,6.5993524,3.9172974,3.9288812,"[3.627042293548584, 2.582855224609375, 1.6746560335159302, 2.146413803100586, 3.3881523609161377, 4.368926525115967, 6.950796604156494, 6.5993523597717285, 3.91729736328125, 3.9288811683654785]",-0.48251227,7.95592,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
143,3998,200,12,He could throw the knife in the trash.,pg,3.0,14.3333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw the knife in the trash .,3.5137908,2.5867405,1.6063308,2.2386198,3.392344,4.584055,6.9374785,6.6656165,3.9759405,3.7422063,"[3.5137908458709717, 2.586740493774414, 1.6063307523727417, 2.238619804382324, 3.3923439979553223, 4.584054946899414, 6.937478542327881, 6.665616512298584, 3.975940465927124, 3.742206335067749]",-0.17356071,7.7633142,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
144,3999,205,12,Throw the knife in the garbage,pg,3.0,1.66666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw the knife in the garbage,3.5189223,2.2657452,1.6888762,2.1056316,3.2457867,4.657873,6.9929843,6.5895996,3.9733546,3.7478497,"[3.5189223289489746, 2.265745162963867, 1.6888761520385742, 2.1056315898895264, 3.245786666870117, 4.657873153686523, 6.992984294891357, 6.589599609375, 3.9733545780181885, 3.747849702835083]",-0.12842576,8.085348,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
145,4000,107,12,throw it away,pg,4.0,45.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw away,3.8290346,3.5421154,1.7105033,2.455113,3.9051926,3.802541,6.8261356,6.843599,3.6747673,4.3702583,"[3.8290345668792725, 3.5421154499053955, 1.710503339767456, 2.455112934112549, 3.9051926136016846, 3.8025410175323486, 6.826135635375977, 6.84359884262085, 3.674767255783081, 4.370258331298828]",-1.5631685,7.239906,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
146,4001,124,12,He could discard the carry on.,pg,4.0,36.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : discard the carry on .,2.7935011,2.0408704,-0.3883577,1.8886744,2.494033,4.718303,6.069926,5.361017,5.5959673,2.675059,"[2.793501138687134, 2.040870428085327, -0.3883576989173889, 1.8886743783950806, 2.494033098220825, 4.718303203582764, 6.069925785064697, 5.361017227172852, 5.5959672927856445, 2.6750590801239014]",3.3568597,6.3823395,1,"[ 2.8905883  2.031518  -0.3139243  1.8935539  2.5305128  4.678917
  6.04678    5.36881    5.520456   2.770543 ]",,let the security know before they search him
147,4002,131,12,Throw it in a trash can,pg,4.0,55.3333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw in a trash can,3.5761454,2.3070786,1.6363846,2.0460265,3.2174954,4.5172386,6.9774795,6.5090165,3.9911368,3.814637,"[3.5761454105377197, 2.3070785999298096, 1.6363846063613892, 2.0460264682769775, 3.2174954414367676, 4.517238616943359, 6.977479457855225, 6.509016513824463, 3.9911367893218994, 3.8146369457244873]",-0.100591235,8.2343235,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
148,4003,140,12,throw it away,pg,4.0,40.3333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw away,3.9101226,3.5360231,1.7578226,2.3952346,3.9172502,3.794342,6.8844857,6.8313584,3.6656916,4.396497,"[3.9101226329803467, 3.5360231399536133, 1.7578226327896118, 2.3952345848083496, 3.917250156402588, 3.794342041015625, 6.884485721588135, 6.831358432769775, 3.665691614151001, 4.396496772766113]",-1.5471386,7.2538314,0,"[3.7879686 3.5686688 1.5920789 2.4308822 3.9158769 3.8614697 6.760755
 6.7560205 3.8132725 4.2789407]",,tell truth
149,4004,167,12,throw it away in the trash,pg,4.0,37.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw away in the trash,3.5974207,2.4168649,1.722427,2.1008377,3.3195868,4.4603767,6.9934373,6.597064,3.918014,3.8903122,"[3.5974206924438477, 2.4168648719787598, 1.7224270105361938, 2.1008377075195312, 3.319586753845215, 4.460376739501953, 6.99343729019165, 6.597064018249512, 3.9180140495300293, 3.8903121948242188]",-0.2560162,8.176017,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
150,4005,169,12,take out the knife and throw it away,pg,4.0,15.0,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : take out the knife and throw away,3.3163128,2.30838,1.1827276,2.1565952,3.1054993,4.8299546,6.757907,6.381757,4.320362,3.3902426,"[3.316312789916992, 2.308379888534546, 1.182727575302124, 2.156595230102539, 3.105499267578125, 4.829954624176025, 6.757906913757324, 6.381756782531738, 4.320362091064453, 3.390242576599121]",0.76696724,7.78815,0,"[3.3933525 1.9402897 1.5153786 2.0443945 3.0851855 4.945017  6.8942723
 6.4119077 4.158886  3.5290294]",,tell truth
151,4006,172,12,Carl could throw the knife away in the garbage.,pg,4.0,48.3333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw the knife away in the garbage .,3.5084302,2.458027,1.6168932,2.1732895,3.3035374,4.6219435,6.9682007,6.616659,3.9988325,3.7167196,"[3.508430242538452, 2.458026885986328, 1.6168931722640991, 2.1732895374298096, 3.303537368774414, 4.621943473815918, 6.96820068359375, 6.616659164428711, 3.9988324642181396, 3.716719627380371]",0.011559815,7.980553,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
152,4007,174,12,"Drop the bag on the ground where he stands and walk away, dazed and determined to leave his life behind.",pg,4.0,16.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,"is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Drop the bag on the ground where stands and walk away , dazed and determined to leave life behind .",3.4787924,3.425448,1.2355235,2.418383,3.5817783,4.253464,6.645852,6.6463995,4.0963798,3.6844022,"[3.478792428970337, 3.425447940826416, 1.2355234622955322, 2.4183828830718994, 3.5817782878875732, 4.253464221954346, 6.645852088928223, 6.64639949798584, 4.09637975692749, 3.6844022274017334]",-0.30981633,6.9705586,0,"[3.4921446 3.399195  1.0029273 2.3730597 3.482961  4.25466   6.5245843
 6.4357367 4.2639623 3.614156 ]",,tell truth
153,4008,175,12,Throw it away and purchase new ones at the destination,pg,4.0,43.3333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw away and purchase new ones at the destination,3.2787824,1.9150524,0.7397535,1.9316052,2.7333565,4.784524,6.529135,5.9293656,4.703693,3.2168741,"[3.278782367706299, 1.9150524139404297, 0.7397534847259521, 1.9316052198410034, 2.733356475830078, 4.784523963928223, 6.529135227203369, 5.929365634918213, 4.70369291305542, 3.216874122619629]",1.6007363,7.6641293,-1,"[3.2540522  2.0801587  0.21124226 1.941537   2.5911026  4.8636847
 6.298301   5.621416   4.986913   2.9150815 ]",,let them know about the mix up
154,4009,179,12,throw away the knife,pg,4.0,83.3333333333333,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw away the knife,3.466419,1.7923653,1.5605614,2.0615375,3.0550246,5.0447435,6.787035,6.2888722,4.2148175,3.4661949,"[3.466418981552124, 1.792365312576294, 1.5605614185333252, 2.061537504196167, 3.0550246238708496, 5.044743537902832, 6.78703498840332, 6.288872241973877, 4.214817523956299, 3.4661948680877686]",0.91603744,8.682119,0,"[3.3933525 1.9402897 1.5153786 2.0443945 3.0851855 4.945017  6.8942723
 6.4119077 4.158886  3.5290294]",,tell truth
155,4010,186,12,Throw the knife out.,pg,4.0,60.0,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Throw the knife out .,3.3828628,2.583013,1.2916158,2.2671034,3.3163526,4.7569723,6.7772007,6.5080013,4.200722,3.5210216,"[3.3828628063201904, 2.5830130577087402, 1.2916158437728882, 2.267103433609009, 3.316352605819702, 4.756972312927246, 6.777200698852539, 6.508001327514648, 4.2007222175598145, 3.521021604537964]",0.41705534,7.60662,0,"[3.535379  2.6342034 1.5513904 2.207561  3.3766844 4.5023427 6.9018536
 6.602447  4.0070057 3.7735221]",,tell truth
156,4011,193,12,take knife out and throw in garbage,pg,4.0,67.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : take knife out and throw in garbage,3.4586937,2.2413697,1.4595577,2.1050794,3.1333663,4.713118,6.939514,6.5039787,4.101601,3.577237,"[3.458693742752075, 2.2413697242736816, 1.4595576524734497, 2.105079412460327, 3.133366346359253, 4.713118076324463, 6.93951416015625, 6.503978729248047, 4.1016011238098145, 3.5772368907928467]",0.4667771,8.131,0,"[3.3933525 1.9402897 1.5153786 2.0443945 3.0851855 4.945017  6.8942723
 6.4119077 4.158886  3.5290294]",,tell truth
157,4012,195,12,throw the knife in the trash,pg,4.0,22.6666666666667,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw the knife in the trash,3.4623036,2.1716928,1.629625,2.1011798,3.2045255,4.703688,6.958362,6.54634,4.036278,3.7018225,"[3.462303638458252, 2.1716928482055664, 1.6296249628067017, 2.101179838180542, 3.2045254707336426, 4.703688144683838, 6.958362102508545, 6.546339988708496, 4.036277770996094, 3.701822519302368]",0.03382001,8.273846,0,"[3.3933525 1.9402897 1.5153786 2.0443945 3.0851855 4.945017  6.8942723
 6.4119077 4.158886  3.5290294]",,tell truth
