,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
123,2172,62,5,Tell the teacher what happened,pg,1.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher what happened,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.554964,9.663863,-5.1242156,8.571829,8.448738,3.4260917,2.1887395,13.382131,10.501672,7.5695405,"[13.554964065551758, 9.663863182067871, -5.124215602874756, 8.571828842163086, 8.448738098144531, 3.4260916709899902, 2.188739538192749, 13.38213062286377, 10.50167179107666, 7.569540500640869]",0.4835903159734493,14.802423,10.062664,tell the teacher the situation
124,2173,64,5,tell the teacher what happened,pg,1.0,88.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : tell the teacher what happened,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.530728,9.642809,-5.2057257,8.650241,8.430462,3.4229846,2.280182,13.37161,10.4132395,7.6649294,"[13.530728340148926, 9.64280891418457, -5.20572566986084, 8.650240898132324, 8.430461883544922, 3.4229846000671387, 2.280181884765625, 13.371609687805176, 10.413239479064941, 7.664929389953613]",0.4289087780126756,14.874518,9.93105,tell the teacher the situation
125,2174,68,5,Tell teacher the truth,pg,1.0,96.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell teacher the truth,5,"[11.346433   8.3625965 -4.9896827  7.352397   9.036807   4.36222
  2.6131668 12.510669  10.311292   8.176983 ]",11.373354,8.485123,-4.851152,7.5121675,8.95916,4.175205,2.3985243,12.427757,10.528226,8.083327,"[11.373353958129883, 8.485122680664062, -4.851151943206787, 7.512167453765869, 8.959159851074219, 4.175205230712891, 2.398524284362793, 12.427757263183594, 10.528225898742676, 8.083327293395996]",0.4585148614956942,16.10421,9.548314,will lie to the teacher to not get in trouble .
126,2175,69,5,Tell the teacher the situation,pg,1.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher the situation,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.385101,9.434908,-5.123811,8.333474,8.622755,3.4326434,2.3886375,13.315433,10.347624,7.733228,"[13.385101318359375, 9.434907913208008, -5.123810768127441, 8.333474159240723, 8.62275505065918, 3.432643413543701, 2.3886375427246094, 13.31543254852295, 10.347623825073242, 7.7332282066345215]",0.10408540669296096,15.155612,10.236587,tell the teacher the situation
127,2176,70,5,tell her teacher the truth,pg,1.0,95.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : tell teacher the truth,5,"[11.346433   8.3625965 -4.9896827  7.352397   9.036807   4.36222
  2.6131668 12.510669  10.311292   8.176983 ]",11.49265,8.513257,-4.872969,7.4558,9.015618,4.209278,2.4198134,12.536555,10.519221,7.9698157,"[11.492650032043457, 8.513257026672363, -4.872969150543213, 7.4558000564575195, 9.015618324279785, 4.209278106689453, 2.419813394546509, 12.536555290222168, 10.519221305847168, 7.969815731048584]",0.46523228889468027,16.157291,9.6175,will lie to the teacher to not get in trouble .
128,2177,71,5,Tell the teacher the truth,pg,1.0,93.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher the truth,5,"[11.346433   8.3625965 -4.9896827  7.352397   9.036807   4.36222
  2.6131668 12.510669  10.311292   8.176983 ]",11.509187,8.544913,-4.925177,7.48987,8.99967,4.1631665,2.3632274,12.577574,10.574184,7.9274616,"[11.509186744689941, 8.544913291931152, -4.925177097320557, 7.489870071411133, 8.999670028686523, 4.163166522979736, 2.363227367401123, 12.577573776245117, 10.57418441772461, 7.927461624145508]",0.5675464157493941,16.273037,9.515791,will lie to the teacher to not get in trouble .
129,2178,79,5,Tell the teacher what happened,pg,1.0,63.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher what happened,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.578392,9.63562,-5.18606,8.533056,8.502485,3.5112,2.2679973,13.408921,10.51276,7.655068,"[13.578392028808594, 9.6356201171875, -5.186059951782227, 8.533056259155273, 8.502485275268555, 3.511199951171875, 2.2679972648620605, 13.408921241760254, 10.512760162353516, 7.6550679206848145]",0.40056918311402245,14.838401,10.062115,tell the teacher the situation
130,2179,80,5,Tell the teacher what happened.,pg,1.0,91.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher what happened .,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.289935,9.382444,-5.248373,8.399692,8.617193,3.567623,2.4584618,13.392511,10.203728,7.8808436,"[13.289935111999512, 9.382444381713867, -5.248373031616211, 8.399691581726074, 8.617193222045898, 3.5676229000091553, 2.4584617614746094, 13.392511367797852, 10.203727722167969, 7.880843639373779]",0.26611726466306307,15.479516,10.32996,tell the teacher the situation
131,2180,83,5,"Go to class, explain situation to teacher",pg,1.0,94.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,"is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Go to class , explain situation to teacher",7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.6937895,9.08507,-5.480135,8.243263,8.667789,4.1350465,3.266896,13.484254,9.573751,8.617277,"[12.6937894821167, 9.08506965637207, -5.480134963989258, 8.243263244628906, 8.667789459228516, 4.135046482086182, 3.2668960094451904, 13.484253883361816, 9.573751449584961, 8.617277145385742]",0.7668084936275033,16.173405,12.020411,Explain the situation to the teacher
132,2181,84,5,explain the issue to the teacher,pg,1.0,97.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain the issue to the teacher,7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.871385,9.234059,-5.3465943,8.392463,8.550682,4.1860704,3.5864823,13.611221,9.255687,8.748336,"[12.871384620666504, 9.23405933380127, -5.346594333648682, 8.392462730407715, 8.550682067871094, 4.186070442199707, 3.586482286453247, 13.611221313476562, 9.25568675994873, 8.748335838317871]",0.36450816528214036,16.022116,12.560574,Explain the situation to the teacher
133,2182,85,5,explain the situation to her teacher.,pg,1.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain the situation to teacher .,7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.701988,9.227884,-5.4924326,8.4735155,8.516335,4.3574586,3.7447522,13.623082,9.028237,8.974803,"[12.701988220214844, 9.227884292602539, -5.492432594299316, 8.473515510559082, 8.516334533691406, 4.357458591461182, 3.7447521686553955, 13.623082160949707, 9.028237342834473, 8.97480297088623]",0.19093089436415017,16.18246,12.90796,Explain the situation to the teacher
134,2183,86,5,She can explain the situation to her teacher.,pg,1.0,96.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : can explain the situation to teacher .,7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.722326,9.218574,-5.3647313,8.585262,8.530965,4.3247824,3.7819862,13.6922035,8.918068,9.049616,"[12.722326278686523, 9.218573570251465, -5.364731311798096, 8.585262298583984, 8.530964851379395, 4.324782371520996, 3.7819862365722656, 13.692203521728516, 8.918067932128906, 9.049615859985352]",0.3370657109747328,16.067772,12.950204,Explain the situation to the teacher
135,2184,92,5,Tell the teacher what happened,pg,1.0,90.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher what happened,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.495302,9.677095,-5.0228796,8.48775,8.456527,3.3253665,2.1575077,13.412525,10.600702,7.479517,"[13.495302200317383, 9.677095413208008, -5.022879600524902, 8.487750053405762, 8.456526756286621, 3.325366497039795, 2.1575076580047607, 13.412525177001953, 10.600702285766602, 7.479516983032227]",0.5799285379277284,14.813922,10.026307,tell the teacher the situation
136,2185,93,5,Tell her teacher what happened,pg,1.0,99.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell teacher what happened,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.635117,9.743674,-5.082176,8.61404,8.415257,3.4516397,2.177847,13.414232,10.560878,7.5093203,"[13.635116577148438, 9.743674278259277, -5.082176208496094, 8.61404037475586, 8.415257453918457, 3.4516396522521973, 2.177846908569336, 13.41423225402832, 10.560877799987793, 7.509320259094238]",0.6268353095854217,14.687165,9.992561,tell the teacher the situation
137,2186,94,5,explain what happened to the teacher,pg,1.0,81.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain what happened to the teacher,7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.780943,9.296918,-5.538576,8.82845,8.374447,4.7148647,3.7546766,13.945938,9.078054,8.989742,"[12.780942916870117, 9.296917915344238, -5.538576126098633, 8.828450202941895, 8.374446868896484, 4.714864730834961, 3.754676580429077, 13.945938110351562, 9.078054428100586, 8.989742279052734]",0.6350852791889576,15.445346,13.202008,Explain the situation to the teacher
138,2187,95,5,explain why she has nothing to turn in,pg,1.0,96.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain why has nothing to turn in,7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.483004,8.838119,-5.7379804,8.283132,8.762838,4.4252987,3.8874853,13.484931,8.743171,9.160595,"[12.483003616333008, 8.838118553161621, -5.737980365753174, 8.28313159942627, 8.762838363647461, 4.425298690795898, 3.8874852657318115, 13.484930992126465, 8.743170738220215, 9.160594940185547]",0.7897972364451394,16.77289,13.416389,Explain the situation to the teacher
139,2188,103,5,explain the situation,pg,1.0,94.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain the situation,7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.497145,8.951066,-5.7234592,8.304988,8.70392,4.3777814,3.8681073,13.524281,8.824797,9.173305,"[12.49714469909668, 8.951066017150879, -5.723459243774414, 8.304987907409668, 8.703920364379883, 4.377781391143799, 3.868107318878174, 13.524280548095703, 8.824796676635742, 9.173304557800293]",0.6645515364998732,16.538382,13.35557,Explain the situation to the teacher
140,2189,104,5,Tell the truth,pg,1.0,83.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the truth,5,"[11.346433   8.3625965 -4.9896827  7.352397   9.036807   4.36222
  2.6131668 12.510669  10.311292   8.176983 ]",11.391117,8.40468,-4.971795,7.4328375,9.112393,4.236422,2.4966342,12.597395,10.445956,8.057423,"[11.391117095947266, 8.404680252075195, -4.971795082092285, 7.43283748626709, 9.112393379211426, 4.236422061920166, 2.4966342449188232, 12.597394943237305, 10.445956230163574, 8.057422637939453]",0.2926212656422121,16.289274,9.495771,will lie to the teacher to not get in trouble .
141,2190,1,5,Tell the teacher the mistake.,pg,2.0,84.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher the mistake .,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.029972,9.162264,-5.283642,8.13389,8.803333,3.6261601,2.483818,13.276029,10.254849,7.8878584,"[13.029972076416016, 9.162263870239258, -5.283641815185547, 8.133890151977539, 8.803333282470703, 3.626160144805908, 2.4838180541992188, 13.276028633117676, 10.254849433898926, 7.8878583908081055]",0.628241383907212,15.625652,10.448909,tell the teacher the situation
142,2191,26,5,explain,pg,2.0,99.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain,7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.284104,8.676609,-5.88997,8.142137,8.938213,4.2780967,4.00631,13.475658,8.669934,9.4063425,"[12.284104347229004, 8.67660903930664, -5.889969825744629, 8.142136573791504, 8.938213348388672, 4.278096675872803, 4.006309986114502, 13.475658416748047, 8.669934272766113, 9.406342506408691]",1.2166407127658978,17.152044,13.801216,Explain the situation to the teacher
143,2192,28,5,Tell the teacher she did not bring it,pg,2.0,98.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher did not bring,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.394042,9.564352,-5.2398987,8.499564,8.481121,3.5279224,2.2406032,13.356498,10.462338,7.6491957,"[13.394042015075684, 9.564352035522461, -5.239898681640625, 8.499564170837402, 8.481121063232422, 3.5279223918914795, 2.24060320854187, 13.356497764587402, 10.4623384475708, 7.649195671081543]",0.3048947123265715,15.123819,10.045425,tell the teacher the situation
144,2193,30,5,tell the teacher the truth,pg,2.0,71.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : tell the teacher the truth,5,"[11.346433   8.3625965 -4.9896827  7.352397   9.036807   4.36222
  2.6131668 12.510669  10.311292   8.176983 ]",11.489213,8.514753,-4.872895,7.4701257,9.001768,4.2201705,2.3918457,12.542737,10.55147,7.9447646,"[11.489212989807129, 8.514753341674805, -4.872894763946533, 7.470125675201416, 9.001768112182617, 4.220170497894287, 2.391845703125, 12.542737007141113, 10.551469802856445, 7.944764614105225]",0.5040489734723608,16.102983,9.643993,will lie to the teacher to not get in trouble .
145,2194,39,5,Mention to the teacher that her mom took it by mistake.,pg,2.0,93.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Mention to the teacher that mom took by mistake .,2,"[13.004956   8.910637  -5.3761754  7.8856173  8.928731   3.5947113
  3.2540739 13.375226   9.670879   8.441069 ]",12.967589,8.984633,-5.398592,7.8030353,8.798662,3.8712919,3.5068464,13.457978,9.593355,8.45928,"[12.967589378356934, 8.984633445739746, -5.398591995239258, 7.803035259246826, 8.798662185668945, 3.8712918758392334, 3.5068464279174805, 13.457978248596191, 9.593355178833008, 8.459280014038086]",0.4297584408383224,16.555794,11.695881,explain the situation to the teacher and ask to call mother to bring the homework to school
146,2195,41,5,tell the teacher,pg,2.0,89.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : tell the teacher,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.21702,9.277683,-5.219884,8.231385,8.72033,3.5015793,2.4761631,13.30677,10.251396,7.8672953,"[13.217020034790039, 9.27768325805664, -5.219883918762207, 8.231385231018066, 8.720330238342285, 3.5015792846679688, 2.476163148880005, 13.306770324707031, 10.251396179199219, 7.867295265197754]",0.36836037175010594,15.450804,10.397764,tell the teacher the situation
147,2196,42,5,be honest and tell teacher the issue,pg,2.0,98.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : be honest and tell teacher the issue,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.65594,9.757079,-5.121321,8.619702,8.389814,3.387819,2.1744483,13.416882,10.50612,7.511987,"[13.655940055847168, 9.757079124450684, -5.121321201324463, 8.619702339172363, 8.389814376831055, 3.3878190517425537, 2.174448251724243, 13.416881561279297, 10.506119728088379, 7.511987209320068]",0.638991268621614,14.663094,9.886048,tell the teacher the situation
148,2197,46,5,Mary could tell her teacher the truth.,pg,2.0,90.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : tell teacher the truth .,5,"[11.346433   8.3625965 -4.9896827  7.352397   9.036807   4.36222
  2.6131668 12.510669  10.311292   8.176983 ]",11.5823345,8.52216,-4.844077,7.456482,9.075492,4.1332765,2.4487202,12.540528,10.497361,7.9950294,"[11.582334518432617, 8.522159576416016, -4.844077110290527, 7.45648193359375, 9.075491905212402, 4.133276462554932, 2.4487202167510986, 12.540528297424316, 10.497361183166504, 7.995029449462891]",0.5125616648836964,16.241337,9.768445,will lie to the teacher to not get in trouble .
149,2198,50,5,Tell the teacher it was her moms fault and her mom has it.,pg,2.0,75.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher was moms fault and mom has .,2,"[13.004956   8.910637  -5.3761754  7.8856173  8.928731   3.5947113
  3.2540739 13.375226   9.670879   8.441069 ]",13.159799,9.051316,-5.5133343,7.9465594,8.845369,3.5292,3.105834,13.461066,9.866867,8.326216,"[13.159798622131348, 9.051316261291504, -5.513334274291992, 7.946559429168701, 8.845369338989258, 3.5292000770568848, 3.1058340072631836, 13.461066246032715, 9.866867065429688, 8.326215744018555]",0.3980957123049784,16.360624,11.004563,explain the situation to the teacher and ask to call mother to bring the homework to school
150,2199,51,5,Explain the situation to her teacher and ask that she bring it as soon as possible.,pg,2.0,92.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Explain the situation to teacher and ask that bring as soon as possible .,2,"[13.004956   8.910637  -5.3761754  7.8856173  8.928731   3.5947113
  3.2540739 13.375226   9.670879   8.441069 ]",13.03239,9.151202,-5.215162,8.230896,8.67618,3.9423642,3.4527342,13.574939,9.452932,8.566257,"[13.032389640808105, 9.151202201843262, -5.2151618003845215, 8.23089599609375, 8.676179885864258, 3.94236421585083, 3.4527342319488525, 13.574938774108887, 9.452932357788086, 8.56625747680664]",0.7286534883516663,16.026653,11.946035,explain the situation to the teacher and ask to call mother to bring the homework to school
151,2200,56,5,Tell the teacher what happened and take a lower grade for it being late.,pg,2.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher what happened and take a lower grade for being late .,6,"[13.377855   9.460932  -5.152735   8.390671   8.590652   3.4943686
  2.3931391 13.34305   10.334571   7.7474413]",13.407118,9.4217615,-5.1209702,8.323108,8.617054,3.4885683,2.4742775,13.340403,10.26366,7.76435,"[13.40711784362793, 9.421761512756348, -5.120970249176025, 8.323107719421387, 8.617053985595703, 3.4885683059692383, 2.4742774963378906, 13.340402603149414, 10.263660430908203, 7.764349937438965]",0.14352598732310304,15.122679,10.316215,tell the teacher the situation
152,2201,58,5,explain the problem to the teacher,pg,2.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain the problem to the teacher,7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.752154,9.115748,-5.3746104,8.354599,8.632237,4.2012177,3.6436648,13.572583,9.130185,8.832821,"[12.752154350280762, 9.115748405456543, -5.374610424041748, 8.354598999023438, 8.632237434387207, 4.2012176513671875, 3.643664836883545, 13.572583198547363, 9.1301851272583, 8.832820892333984]",0.2798892359670365,16.17231,12.675726,Explain the situation to the teacher
153,2202,59,5,Explain to teacher what happened.,pg,2.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Explain to teacher what happened .,7,"[12.727346   9.163874  -5.49386    8.490423   8.571429   4.340107
  3.6508567 13.686178   9.136482   8.915009 ]",12.838957,9.251101,-5.48245,8.626533,8.498512,4.3808,3.51597,13.811556,9.375225,8.8059025,"[12.838956832885742, 9.251100540161133, -5.482450008392334, 8.626532554626465, 8.498512268066406, 4.380799770355225, 3.51596999168396, 13.811555862426758, 9.375225067138672, 8.805902481079102]",0.38537047217165704,15.729944,12.494767,Explain the situation to the teacher
