,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
175,2224,16,5,Explain to the teacher what had happened,pg,4.0,90.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Explain to the teacher what had happened,8,"[12.973617  15.599076   1.7487528 14.7548485  1.8526278  3.5168493
  2.6236207  4.153316   5.580006   3.88196  ]",12.899778,15.708644,1.9141691,14.699182,1.97668,3.673393,2.456478,4.277986,5.387296,4.1223664,"[12.899778366088867, 15.708643913269043, 1.9141690731048584, 14.69918155670166, 1.976680040359497, 3.6733930110931396, 2.4564781188964844, 4.2779860496521, 5.387296199798584, 4.122366428375244]",0.4756312461658494,18.924795,6.9382806,explain the situation to the teacher
176,2225,32,5,tell teacher what happened,pg,4.0,99.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : tell teacher what happened,11,"[12.480248   16.049116    2.436839   14.699188    2.5795255   3.8509831
  0.88713515  4.708783    5.05959     5.9412947 ]",12.453963,16.124493,2.5009007,14.745566,2.5742972,3.8486328,0.81513816,4.778631,4.999594,6.0469103,"[12.453963279724121, 16.124492645263672, 2.5009007453918457, 14.745566368103027, 2.5742971897125244, 3.8486328125, 0.8151381611824036, 4.778631210327148, 4.999594211578369, 6.046910285949707]",0.19358891275702236,19.961899,4.0739274,tell the teacher what happened
177,2226,33,5,Explain to her teacher that she doesn't have the homework.,pg,4.0,94.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Explain to teacher that does n't have the homework .,8,"[12.973617  15.599076   1.7487528 14.7548485  1.8526278  3.5168493
  2.6236207  4.153316   5.580006   3.88196  ]",13.023443,15.613358,1.8371398,14.845293,1.6808423,3.6668286,2.6562417,4.116924,5.466509,3.813184,"[13.023443222045898, 15.613357543945312, 1.8371398448944092, 14.845293045043945, 1.6808422803878784, 3.6668286323547363, 2.6562416553497314, 4.116923809051514, 5.466508865356445, 3.8131840229034424]",0.30113693401994707,19.072714,7.349814,explain the situation to the teacher
178,2227,72,5,Tell her teacher what happened in hopes for leniency,pg,4.0,88.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell teacher what happened in hopes for leniency,11,"[12.480248   16.049116    2.436839   14.699188    2.5795255   3.8509831
  0.88713515  4.708783    5.05959     5.9412947 ]",12.495254,16.10227,2.5256815,14.745388,2.6326482,3.909512,0.8358912,4.7965035,5.0393314,6.0781465,"[12.495253562927246, 16.102270126342773, 2.525681495666504, 14.74538803100586, 2.632648229598999, 3.9095120429992676, 0.8358911871910095, 4.79650354385376, 5.039331436157227, 6.078146457672119]",0.2208736710313916,19.978508,4.022475,tell the teacher what happened
179,2228,89,5,Speak with her teacher,pg,4.0,87.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Speak with teacher,0,"[12.355957  15.721684   1.8421919 14.553199   2.0070157  3.227839
  1.61052    4.146266   5.2696276  4.155134 ]",12.463237,15.541591,2.002276,14.665245,1.8790389,3.4234414,1.8516545,4.3695135,5.510178,4.1905413,"[12.463236808776855, 15.541590690612793, 2.0022759437561035, 14.665245056152344, 1.87903892993927, 3.4234414100646973, 1.8516545295715332, 4.369513511657715, 5.510178089141846, 4.1905412673950195]",0.5512402883043445,19.462072,6.1525846,call mom at school and have talk to the teacher
180,2229,11,5,Explain the situation to the teacher and if the teacher is not satisfied offer her extra work to make up for it,pg,5.0,95.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Explain the situation to the teacher and if the teacher is not satisfied offer extra work to make up for,8,"[12.973617  15.599076   1.7487528 14.7548485  1.8526278  3.5168493
  2.6236207  4.153316   5.580006   3.88196  ]",12.612326,15.644919,1.9427001,14.674001,1.7879071,3.4509456,2.2849946,4.2934356,5.4386907,3.8900092,"[12.612325668334961, 15.644919395446777, 1.9427001476287842, 14.67400074005127, 1.7879071235656738, 3.4509456157684326, 2.284994602203369, 4.293435573577881, 5.438690662384033, 3.8900091648101807]",0.5827973113976996,19.29486,6.8850694,explain the situation to the teacher
181,2230,26,5,talk to teacher,pg,5.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : talk to teacher,0,"[12.355957  15.721684   1.8421919 14.553199   2.0070157  3.227839
  1.61052    4.146266   5.2696276  4.155134 ]",12.532754,15.590099,2.036179,14.676174,1.9295578,3.469777,1.899306,4.3374295,5.480909,4.281555,"[12.532753944396973, 15.590099334716797, 2.0361790657043457, 14.67617416381836, 1.9295578002929688, 3.4697771072387695, 1.899306058883667, 4.337429523468018, 5.4809088706970215, 4.28155517578125]",0.5885766292476621,19.535336,5.9359946,call mom at school and have talk to the teacher
182,2231,34,5,Explain what happened to the teacher.,pg,5.0,86.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Explain what happened to the teacher .,8,"[12.973617  15.599076   1.7487528 14.7548485  1.8526278  3.5168493
  2.6236207  4.153316   5.580006   3.88196  ]",13.328668,15.480478,1.7880257,14.946367,1.9808497,3.7900455,3.00662,4.3183904,5.699082,4.0877585,"[13.328667640686035, 15.480478286743164, 1.7880257368087769, 14.946367263793945, 1.9808497428894043, 3.7900454998016357, 3.006619930267334, 4.318390369415283, 5.699081897735596, 4.087758541107178]",0.7070329627766482,18.36089,7.3620844,explain the situation to the teacher
183,2232,45,5,explain to professor,pg,5.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain to professor,8,"[12.973617  15.599076   1.7487528 14.7548485  1.8526278  3.5168493
  2.6236207  4.153316   5.580006   3.88196  ]",13.133957,15.506001,1.6104976,14.851356,1.7255442,3.4444993,2.752804,4.093249,5.7567496,3.705758,"[13.133956909179688, 15.506001472473145, 1.6104975938796997, 14.85135555267334, 1.7255442142486572, 3.4444992542266846, 2.7528040409088135, 4.0932488441467285, 5.756749629974365, 3.7057580947875977]",0.4083706023011295,18.96758,7.818817,explain the situation to the teacher
184,2233,46,5,Mary could explain to the teacher that she had done the assignment but she left it at home.,pg,5.0,58.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain to the teacher that had done the assignment but left at home .,8,"[12.973617  15.599076   1.7487528 14.7548485  1.8526278  3.5168493
  2.6236207  4.153316   5.580006   3.88196  ]",12.994407,15.650875,1.914712,14.796302,1.7525116,3.7128832,2.6606362,4.186192,5.3955464,3.8803093,"[12.994406700134277, 15.650875091552734, 1.9147119522094727, 14.79630184173584, 1.7525116205215454, 3.712883234024048, 2.6606361865997314, 4.186192035675049, 5.3955464363098145, 3.8803093433380127]",0.3425022387214827,18.863611,7.2447968,explain the situation to the teacher
185,2234,47,5,Tell the truth,pg,5.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the truth,5,"[11.675963   14.610367    0.5594899  13.869352    2.9459412   4.05969
  0.88666344  4.0034847   5.324269    4.4889827 ]",11.646103,14.697947,0.7414406,13.8856,3.0381167,4.153337,0.7118835,4.1427693,5.2577953,4.684017,"[11.646102905273438, 14.697946548461914, 0.7414405941963196, 13.885600090026855, 3.038116693496704, 4.153337001800537, 0.7118834853172302, 4.1427693367004395, 5.257795333862305, 4.684017181396484]",0.38936280932624484,16.672787,7.5889688,will lie to the teacher to not get in trouble .
186,2235,49,5,Tell her teacher and ask what she can do,pg,5.0,68.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell teacher and ask what can do,6,"[12.397329  15.822129   2.14027   14.605093   2.368815   3.6273456
  1.1749792  4.45268    5.178711   5.14933  ]",12.48915,15.909729,2.2885954,14.700473,2.3293443,3.6711411,1.2371529,4.5469327,5.187631,5.289392,"[12.489150047302246, 15.90972900390625, 2.28859543800354, 14.700472831726074, 2.3293442726135254, 3.6711411476135254, 1.2371529340744019, 4.546932697296143, 5.187631130218506, 5.289391994476318]",0.2883132193738536,19.745777,4.822856,Tell the teacher as soon as arrived .
187,2236,82,5,say she forgot it at home,pg,5.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : say forgot at home,17,"[12.771769   15.223858    0.64685225 14.43715     1.9318148   2.6424553
  2.2760868   3.4323177   6.0249553   3.095095  ]",12.343024,15.076263,0.6176978,14.253909,2.1858451,2.9526687,1.7331656,3.5275145,5.7677,3.4758575,"[12.343024253845215, 15.076263427734375, 0.6176977753639221, 14.25390911102295, 2.185845136642456, 2.9526686668395996, 1.7331656217575073, 3.5275144577026367, 5.7677001953125, 3.4758574962615967]",0.9569654585739291,20.602919,8.7749195,find help from family
188,3422,10,5,Call her mother and have her bring it to school,pg,1.0,93.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call mother and have bring to school,15,"[12.047058  15.813345   1.0910282 14.366908   1.7696959  2.0305386
  1.221508   3.3385742  5.2507157  3.0796423]",12.03865,15.78919,1.0284106,14.276506,1.9589103,2.3015409,1.2939959,3.3950324,5.282791,3.4469092,"[12.038649559020996, 15.789190292358398, 1.02841055393219, 14.276506423950195, 1.958910346031189, 2.3015408515930176, 1.2939958572387695, 3.3950324058532715, 5.2827911376953125, 3.446909189224243]",0.5160889060621585,21.458006,7.2950096,Call mom and ask to bring to school
189,3423,11,5,Call her mom and ask to bring it to school,pg,1.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call mom and ask to bring to school,15,"[12.047058  15.813345   1.0910282 14.366908   1.7696959  2.0305386
  1.221508   3.3385742  5.2507157  3.0796423]",11.963039,15.913302,1.1392828,14.312784,1.775835,1.9257054,1.1990938,3.3757915,5.237576,3.0958421,"[11.96303939819336, 15.913302421569824, 1.1392828226089478, 14.312784194946289, 1.7758350372314453, 1.9257054328918457, 1.1990938186645508, 3.375791549682617, 5.237576007843018, 3.095842123031616]",0.188835457632727,22.115122,7.1820116,Call mom and ask to bring to school
190,3424,13,5,Call her mom to see if there is some way she can get it.,pg,1.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call mom to see if there is some way can get .,10,"[12.249166  15.671854   0.8332778 14.495457   1.6282178  1.7898086
  1.3621714  3.1631784  5.5070834  2.7109647]",12.36945,15.680567,0.7777676,14.577952,1.4180964,1.6235194,1.2557349,3.3407307,5.700903,2.7839775,"[12.369449615478516, 15.680566787719727, 0.7777675986289978, 14.57795238494873, 1.4180964231491089, 1.6235194206237793, 1.255734920501709, 3.340730667114258, 5.700902938842773, 2.783977508544922]",0.42659652661955055,22.654676,8.563169,Call mom and have bring .
191,3425,16,5,Call home and ask if mom can bring homework to school,pg,1.0,87.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call home and ask if mom can bring homework to school,15,"[12.047058  15.813345   1.0910282 14.366908   1.7696959  2.0305386
  1.221508   3.3385742  5.2507157  3.0796423]",11.948532,15.895576,1.0657817,14.280778,1.8039463,1.9497737,1.1576133,3.4072385,5.2612147,3.175742,"[11.948532104492188, 15.895575523376465, 1.0657817125320435, 14.280777931213379, 1.8039462566375732, 1.9497736692428589, 1.1576132774353027, 3.407238483428955, 5.261214733123779, 3.1757419109344482]",0.22441874690362096,22.148333,7.1358123,Call mom and ask to bring to school
192,3426,17,5,call her mother to bring the paper to school,pg,1.0,96.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : call mother to bring the paper to school,2,"[11.927403  15.719854   0.5611338 14.194318   1.7520428  1.7931919
  1.1270871  3.1909661  5.3109913  2.7482858]",11.929219,15.819901,0.71753246,14.275841,1.6987829,1.675574,1.0821774,3.2006195,5.296938,2.7601812,"[11.929219245910645, 15.819901466369629, 0.7175324559211731, 14.275840759277344, 1.6987829208374023, 1.6755739450454712, 1.0821774005889893, 3.2006194591522217, 5.296937942504883, 2.760181188583374]",0.24543617219757885,22.704292,7.73616,call mom to bring the homework
193,3427,26,5,call her mom,pg,1.0,97.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : call mom,12,"[12.737644   15.438706    0.48728225 14.875552    1.0719413   1.3649766
  1.2652152   3.4464564   6.208065    2.7026725 ]",12.766614,15.399323,0.44609946,14.895175,1.0187709,1.3012438,1.2133658,3.4627078,6.280673,2.6327665,"[12.766613960266113, 15.399323463439941, 0.4460994601249695, 14.895174980163574, 1.0187709331512451, 1.301243782043457, 1.2133657932281494, 3.462707757949829, 6.280673027038574, 2.6327664852142334]",0.15643379271417177,22.8164,9.668284,"tell to call mom , so can turn in homework assignment ."
194,3428,28,5,Call her mom,pg,1.0,83.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call mom,12,"[12.737644   15.438706    0.48728225 14.875552    1.0719413   1.3649766
  1.2652152   3.4464564   6.208065    2.7026725 ]",12.783531,15.407537,0.44528028,14.915521,1.0161139,1.3088412,1.2571123,3.492347,6.281462,2.6652663,"[12.783531188964844, 15.407537460327148, 0.4452802836894989, 14.915520668029785, 1.0161138772964478, 1.3088412284851074, 1.2571122646331787, 3.492347002029419, 6.2814621925354, 2.665266275405884]",0.14718904075556072,22.882048,9.641256,"tell to call mom , so can turn in homework assignment ."
195,3429,30,5,call her mom to bring the homework,pg,1.0,75.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : call mom to bring the homework,2,"[11.927403  15.719854   0.5611338 14.194318   1.7520428  1.7931919
  1.1270871  3.1909661  5.3109913  2.7482858]",11.924594,15.706539,0.44846666,14.163945,1.7626524,1.74933,1.1722317,3.1782222,5.3710127,2.6883774,"[11.924593925476074, 15.706539154052734, 0.4484666585922241, 14.163945198059082, 1.7626523971557617, 1.7493300437927246, 1.172231674194336, 3.178222179412842, 5.3710126876831055, 2.6883773803710938]",0.15883960388940527,22.879194,7.932288,call mom to bring the homework
196,3430,33,5,Call her mom and ask her to bring the homework. ,pg,1.0,97.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call mom and ask to bring the homework .,10,"[12.249166  15.671854   0.8332778 14.495457   1.6282178  1.7898086
  1.3621714  3.1631784  5.5070834  2.7109647]",12.279481,15.631849,0.7871993,14.422346,1.6509594,1.8485866,1.4982811,3.0764823,5.490778,2.6406994,"[12.279480934143066, 15.63184928894043, 0.7871993184089661, 14.422346115112305, 1.6509593725204468, 1.8485865592956543, 1.4982811212539673, 3.0764822959899902, 5.490777969360352, 2.6406993865966797]",0.21261459189269785,22.029375,8.260863,Call mom and have bring .
197,3431,36,5,Call her mom to bring the homework to her.,pg,1.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call mom to bring the homework to .,10,"[12.249166  15.671854   0.8332778 14.495457   1.6282178  1.7898086
  1.3621714  3.1631784  5.5070834  2.7109647]",12.292517,15.575352,0.77226853,14.561614,1.6240633,1.7980592,1.4265811,3.1582794,5.620778,2.6161287,"[12.292516708374023, 15.57535171508789, 0.772268533706665, 14.561614036560059, 1.62406325340271, 1.7980592250823975, 1.4265811443328857, 3.1582794189453125, 5.6207780838012695, 2.61612868309021]",0.21323516705420278,22.233473,8.395746,Call mom and have bring .
198,3432,37,5,Call mother to bring it,pg,1.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call mother to bring,2,"[11.927403  15.719854   0.5611338 14.194318   1.7520428  1.7931919
  1.1270871  3.1909661  5.3109913  2.7482858]",11.972965,15.724835,0.6343114,14.236895,1.7637869,1.7871822,1.185638,3.0756118,5.2638087,2.6580796,"[11.972965240478516, 15.724835395812988, 0.6343113780021667, 14.236894607543945, 1.7637869119644165, 1.7871822118759155, 1.1856379508972168, 3.0756118297576904, 5.263808727264404, 2.6580796241760254]",0.19115602781537108,22.606274,7.9629207,call mom to bring the homework
199,3433,40,5,call her mom,pg,1.0,69.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : call mom,12,"[12.737644   15.438706    0.48728225 14.875552    1.0719413   1.3649766
  1.2652152   3.4464564   6.208065    2.7026725 ]",12.768448,15.4067335,0.46234536,14.914016,0.9985463,1.2906806,1.218913,3.4697855,6.2680893,2.7120147,"[12.768447875976562, 15.406733512878418, 0.4623453617095947, 14.914015769958496, 0.998546302318573, 1.2906806468963623, 1.218912959098816, 3.469785451889038, 6.268089294433594, 2.712014675140381]",0.1461419454084212,22.841423,9.711536,"tell to call mom , so can turn in homework assignment ."
200,3434,41,5,call her mom,pg,1.0,88.6666666666667,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : call mom,12,"[12.737644   15.438706    0.48728225 14.875552    1.0719413   1.3649766
  1.2652152   3.4464564   6.208065    2.7026725 ]",12.819212,15.443308,0.492741,14.969857,0.95342803,1.2543147,1.1999665,3.4835103,6.2857533,2.7488933,"[12.819211959838867, 15.443307876586914, 0.4927409887313843, 14.969857215881348, 0.9534280300140381, 1.254314661026001, 1.199966549873352, 3.4835102558135986, 6.28575325012207, 2.7488932609558105]",0.23599016433144587,22.84138,9.687701,"tell to call mom , so can turn in homework assignment ."
201,3435,42,5,call mom to bring work to her,pg,1.0,93.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : call mom to bring work to,2,"[11.927403  15.719854   0.5611338 14.194318   1.7520428  1.7931919
  1.1270871  3.1909661  5.3109913  2.7482858]",11.828423,15.723283,0.41098666,14.061321,1.7730848,1.763017,1.1035434,3.2184203,5.2986174,2.7311354,"[11.828422546386719, 15.723282814025879, 0.41098666191101074, 14.061321258544922, 1.7730847597122192, 1.7630170583724976, 1.1035434007644653, 3.2184202671051025, 5.298617362976074, 2.731135368347168]",0.23054239415583935,22.949175,7.8215184,call mom to bring the homework
202,3436,43,5,Call her mom to bring it to school.,pg,1.0,100.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call mom to bring to school .,10,"[12.249166  15.671854   0.8332778 14.495457   1.6282178  1.7898086
  1.3621714  3.1631784  5.5070834  2.7109647]",12.009337,15.702151,0.8053873,14.430069,1.698718,1.7300448,1.2264134,3.2529666,5.4993787,2.673412,"[12.009337425231934, 15.70215129852295, 0.8053873181343079, 14.430068969726562, 1.6987179517745972, 1.7300448417663574, 1.226413369178772, 3.2529666423797607, 5.499378681182861, 2.6734120845794678]",0.31621604766799366,22.4211,7.903711,Call mom and have bring .
203,3437,50,5,Tell the teacher and explain what happened tell her to call the mom.,pg,1.0,95.0,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Tell the teacher and explain what happened tell to call the mom .,0,"[12.355957  15.721684   1.8421919 14.553199   2.0070157  3.227839
  1.61052    4.146266   5.2696276  4.155134 ]",12.4357605,15.852483,1.9191396,14.605676,2.1749952,3.2692907,1.3399807,4.211802,5.2665944,4.617399,"[12.435760498046875, 15.852482795715332, 1.9191396236419678, 14.60567569732666, 2.174995183944702, 3.2692906856536865, 1.3399807214736938, 4.211802005767822, 5.266594409942627, 4.617399215698242]",0.5943664991670169,20.12229,5.576912,call mom at school and have talk to the teacher
204,3438,51,5,Call her mom to bring the assignment to school.,pg,1.0,80.3333333333333,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Call mom to bring the assignment to school .,10,"[12.249166  15.671854   0.8332778 14.495457   1.6282178  1.7898086
  1.3621714  3.1631784  5.5070834  2.7109647]",12.122183,15.690008,0.9354735,14.535214,1.6631012,1.7698656,1.3097876,3.2250128,5.4913425,2.6577508,"[12.122182846069336, 15.690008163452148, 0.9354735016822815, 14.5352144241333, 1.6631011962890625, 1.76986563205719, 1.309787631034851, 3.22501277923584, 5.491342544555664, 2.6577508449554443]",0.19934998465938594,22.261488,7.992592,Call mom and have bring .
